"1","2","15","0.06","2019-01-04 12:17:14","2019-01-04 12:17:14"
"219","3","215","25.98","2019-02-06 15:01:44","2019-02-06 15:01:44"
"220","3","216","36.21","2019-02-06 15:02:55","2019-02-06 15:02:55"
"221","3","217","6.99","2019-02-06 15:07:00","2019-02-06 15:07:00"
"222","3","218","1.10","2019-02-09 14:36:16","2019-02-09 14:36:16"
"223","3","219","2.10","2019-02-09 14:36:33","2019-02-09 14:36:33"
"224","3","220","0.00","2019-02-11 15:53:32","2019-02-11 15:53:32"
"225","3","221","0.00","2019-02-11 15:53:43","2019-02-11 15:53:43"
"226","3","222","1.50","2019-02-11 15:53:50","2019-02-11 15:53:50"
"227","3","223","0.00","2019-02-11 15:55:08","2019-02-11 15:55:08"
"228","3","224","0.00","2019-02-11 15:56:51","2019-02-11 15:56:51"
"229","3","225","0.00","2019-02-11 16:00:52","2019-02-11 16:00:52"
"230","3","226","0.00","2019-02-11 16:01:45","2019-02-11 16:01:45"
"231","3","227","0.88","2019-02-14 17:50:43","2019-02-14 17:50:43"
"232","3","228","0.60","2019-02-14 17:57:29","2019-02-14 17:57:29"
"233","3","229","0.60","2019-02-14 17:59:22","2019-02-14 17:59:22"
"234","3","230","0.60","2019-02-14 18:08:17","2019-02-14 18:08:17"
"235","3","231","0.60","2019-02-14 18:09:27","2019-02-14 18:09:27"
"236","3","234","0.00","2019-02-19 15:51:06","2019-02-19 15:51:06"
"237","3","235","0.48","2019-02-20 16:01:49","2019-02-20 16:01:49"
"238","3","236","0.48","2019-02-20 16:02:04","2019-02-20 16:02:04"
"239","3","237","0.84","2019-02-21 14:47:29","2019-02-21 14:47:29"
"240","3","238","5.50","2019-02-24 20:29:57","2019-02-24 20:29:57"
"241","3","239","1.12","2019-02-25 16:05:45","2019-02-25 16:05:45"
"242","3","240","1.12","2019-02-25 16:08:13","2019-02-25 16:08:13"
"243","2","241","28.00","2019-02-25 16:13:09","2019-02-25 16:13:09"
"244","3","241","5.60","2019-02-25 16:13:09","2019-02-25 16:13:09"
"245","2","242","0.00","2019-02-25 16:13:25","2019-02-25 16:13:25"
"246","3","242","0.00","2019-02-25 16:13:25","2019-02-25 16:13:25"
"247","2","243","0.00","2019-02-25 16:14:06","2019-02-25 16:14:06"
"248","3","243","0.00","2019-02-25 16:14:06","2019-02-25 16:14:06"
"249","2","244","0.00","2019-02-25 16:20:45","2019-02-25 16:20:45"
"250","3","244","0.00","2019-02-25 16:20:45","2019-02-25 16:20:45"
"251","2","245","0.00","2019-02-25 16:23:03","2019-02-25 16:23:03"
"252","2","246","0.00","2019-02-25 16:23:44","2019-02-25 16:23:44"
"253","3","247","0.12","2019-02-25 18:41:56","2019-02-25 18:41:56"
"254","3","248","1.50","2019-02-26 17:46:34","2019-02-26 17:46:34"
"255","3","248","0.00","2019-02-26 17:46:34","2019-02-26 17:46:34"
"256","3","249","1.50","2019-02-26 17:46:51","2019-02-26 17:46:51"
"257","3","249","0.00","2019-02-26 17:46:51","2019-02-26 17:46:51"
"258","3","250","0.50","2019-02-26 17:47:55","2019-02-26 17:47:55"
"259","3","251","8.64","2019-03-05 22:22:11","2019-03-05 22:22:11"
"260","3","252","0.10","2019-03-08 15:31:45","2019-03-08 15:31:45"
"261","2","253","0.07","2019-03-11 19:31:07","2019-03-11 19:31:07"
"262","3","254","1.14","2019-03-20 16:59:56","2019-03-20 16:59:56"
"263","3","255","0.04","2019-03-21 20:38:53","2019-03-21 20:38:53"
"264","3","256","0.00","2019-03-22 18:20:58","2019-03-22 18:20:58"
"265","2","257","0.07","2019-03-28 14:39:31","2019-03-28 14:39:31"
"266","3","258","0.02","2019-03-29 17:45:14","2019-03-29 17:45:14"
"267","3","259","0.02","2019-03-29 17:45:31","2019-03-29 17:45:31"
"268","3","260","0.02","2019-03-29 17:48:39","2019-03-29 17:48:39"
"269","3","261","0.04","2019-03-29 17:48:52","2019-03-29 17:48:52"
"270","3","262","0.04","2019-03-29 17:49:57","2019-03-29 17:49:57"
"271","3","263","0.04","2019-03-29 17:53:25","2019-03-29 17:53:25"
"272","3","264","0.00","2019-03-29 17:56:28","2019-03-29 17:56:28"
"273","3","265","0.10","2019-03-29 18:08:27","2019-03-29 18:08:27"
"274","3","266","0.10","2019-03-29 18:16:10","2019-03-29 18:16:10"
"275","3","267","0.10","2019-03-29 18:19:52","2019-03-29 18:19:52"
"276","3","268","0.02","2019-03-29 18:21:31","2019-03-29 18:21:31"
"277","3","269","0.02","2019-03-29 18:21:43","2019-03-29 18:21:43"
"278","3","270","0.40","2019-03-29 18:33:48","2019-03-29 18:33:48"
"279","3","271","0.20","2019-03-29 18:52:23","2019-03-29 18:52:23"
"280","3","272","0.40","2019-03-29 19:32:22","2019-03-29 19:32:22"
"281","0","273","0.00","2019-04-01 05:38:30","2019-04-01 05:38:30"
"282","0","274","0.00","2019-04-01 05:38:41","2019-04-01 05:38:41"
"283","0","275","0.00","2019-04-01 05:39:20","2019-04-01 05:39:20"
"284","0","276","0.00","2019-04-01 05:42:44","2019-04-01 05:42:44"
"285","0","277","0.00","2019-04-01 05:50:46","2019-04-01 05:50:46"
"286","0","278","0.00","2019-04-01 05:50:50","2019-04-01 05:50:50"
"287","0","279","0.00","2019-04-01 07:11:18","2019-04-01 07:11:18"
"288","0","280","0.00","2019-04-01 07:49:53","2019-04-01 07:49:53"
"289","0","281","0.00","2019-04-01 07:52:22","2019-04-01 07:52:22"
"290","0","282","0.00","2019-04-01 07:57:38","2019-04-01 07:57:38"
"291","0","283","0.00","2019-04-01 08:01:03","2019-04-01 08:01:03"
"292","0","284","0.00","2019-04-02 03:41:20","2019-04-02 03:41:20"
"293","0","285","0.00","2019-04-02 03:50:03","2019-04-02 03:50:03"
"294","0","286","0.00","2019-04-02 04:23:27","2019-04-02 04:23:27"
"295","0","287","0.00","2019-04-02 04:32:13","2019-04-02 04:32:13"
"296","0","288","0.00","2019-04-02 08:52:44","2019-04-02 08:52:44"
"297","0","289","0.00","2019-04-02 08:53:29","2019-04-02 08:53:29"
"298","0","290","0.00","2019-04-02 08:54:08","2019-04-02 08:54:08"
"299","0","291","0.00","2019-04-02 09:22:29","2019-04-02 09:22:29"
"300","0","292","0.00","2019-04-02 09:23:57","2019-04-02 09:23:57"
"301","0","293","0.00","2019-04-02 09:26:42","2019-04-02 09:26:42"
"302","0","294","0.00","2019-04-02 09:27:33","2019-04-02 09:27:33"
"303","0","295","0.00","2019-04-02 09:29:42","2019-04-02 09:29:42"
"304","0","296","0.00","2019-04-02 09:29:43","2019-04-02 09:29:43"
"305","0","297","0.00","2019-04-03 04:42:50","2019-04-03 04:42:50"
"306","0","298","0.00","2019-04-03 04:50:05","2019-04-03 04:50:05"
"307","0","299","0.00","2019-04-03 04:55:36","2019-04-03 04:55:36"
"308","0","300","0.00","2019-04-03 05:02:47","2019-04-03 05:02:47"
"309","0","301","0.00","2019-04-03 05:03:55","2019-04-03 05:03:55"
"310","0","302","0.00","2019-04-03 23:12:27","2019-04-03 23:12:27"
"311","0","303","0.00","2019-04-03 23:12:39","2019-04-03 23:12:39"
"312","0","304","0.00","2019-04-03 23:24:25","2019-04-03 23:24:25"
"313","0","305","0.00","2019-04-03 23:24:34","2019-04-03 23:24:34"
"314","0","306","0.00","2019-04-04 01:18:10","2019-04-04 01:18:10"
"315","0","307","0.00","2019-04-04 01:27:14","2019-04-04 01:27:14"
"316","0","308","0.00","2019-04-04 02:32:46","2019-04-04 02:32:46"
"317","0","309","0.00","2019-04-04 03:03:46","2019-04-04 03:03:46"
"318","0","310","0.00","2019-04-04 03:21:08","2019-04-04 03:21:08"
"319","0","311","0.00","2019-04-04 03:30:21","2019-04-04 03:30:21"
"320","0","312","0.00","2019-04-04 03:34:34","2019-04-04 03:34:34"
"321","0","313","0.00","2019-04-04 03:39:39","2019-04-04 03:39:39"
"322","0","314","0.00","2019-04-04 03:40:17","2019-04-04 03:40:17"
"323","0","315","0.00","2019-04-04 03:45:04","2019-04-04 03:45:04"
"324","0","316","0.00","2019-04-04 03:48:11","2019-04-04 03:48:11"
"325","0","317","0.00","2019-04-04 04:13:18","2019-04-04 04:13:18"
"326","0","318","0.00","2019-04-04 04:13:24","2019-04-04 04:13:24"
"327","0","319","0.00","2019-04-04 04:14:59","2019-04-04 04:14:59"
"328","0","320","0.00","2019-04-04 04:48:11","2019-04-04 04:48:11"
"329","0","321","0.00","2019-04-04 10:11:20","2019-04-04 10:11:20"
"330","0","322","0.00","2019-04-04 10:11:25","2019-04-04 10:11:25"
"331","0","323","0.00","2019-04-07 13:14:07","2019-04-07 13:14:07"
"332","3","324","0.12","2019-04-07 21:16:45","2019-04-07 21:16:45"
"333","3","325","0.12","2019-04-07 21:16:51","2019-04-07 21:16:51"
"334","3","326","2.00","2019-04-07 21:29:47","2019-04-07 21:29:47"
"335","0","327","0.00","2019-04-09 15:41:51","2019-04-09 15:41:51"
"336","0","328","0.00","2019-04-09 16:08:15","2019-04-09 16:08:15"
"337","0","329","0.00","2019-04-09 16:25:20","2019-04-09 16:25:20"
"338","0","330","0.00","2019-04-09 19:17:51","2019-04-09 19:17:51"
"339","0","331","0.00","2019-04-09 19:18:24","2019-04-09 19:18:24"
"340","0","332","0.00","2019-04-09 19:22:59","2019-04-09 19:22:59"
"341","0","333","0.00","2019-04-09 19:23:38","2019-04-09 19:23:38"
"342","0","334","0.00","2019-04-09 19:31:57","2019-04-09 19:31:57"
"343","0","335","0.00","2019-04-09 19:34:37","2019-04-09 19:34:37"
"344","0","336","0.00","2019-04-09 19:38:44","2019-04-09 19:38:44"
"345","0","337","0.00","2019-04-09 19:39:45","2019-04-09 19:39:45"
"346","0","338","0.00","2019-04-09 19:41:35","2019-04-09 19:41:35"
"347","0","339","0.00","2019-04-09 19:45:09","2019-04-09 19:45:09"
"348","0","340","0.00","2019-04-09 19:55:05","2019-04-09 19:55:05"
"349","0","341","0.00","2019-04-09 19:56:32","2019-04-09 19:56:32"
"350","0","342","0.00","2019-04-09 19:59:46","2019-04-09 19:59:46"
"351","0","343","0.00","2019-04-09 20:05:39","2019-04-09 20:05:39"
"352","0","344","0.00","2019-04-09 20:08:45","2019-04-09 20:08:45"
"353","0","345","0.00","2019-04-09 20:15:08","2019-04-09 20:15:08"
"354","0","346","0.00","2019-04-09 20:18:53","2019-04-09 20:18:53"
"355","0","347","0.00","2019-04-09 20:38:26","2019-04-09 20:38:26"
"356","0","348","0.00","2019-04-09 20:42:05","2019-04-09 20:42:05"
"357","0","349","0.00","2019-04-09 20:44:32","2019-04-09 20:44:32"
"358","0","350","0.00","2019-04-09 20:45:17","2019-04-09 20:45:17"
"359","0","351","0.00","2019-04-10 11:44:21","2019-04-10 11:44:21"
"360","0","352","0.00","2019-04-10 11:45:55","2019-04-10 11:45:55"
"361","0","353","0.00","2019-04-10 11:46:00","2019-04-10 11:46:00"
"362","0","354","0.00","2019-04-10 11:46:25","2019-04-10 11:46:25"
"363","0","355","0.00","2019-04-10 12:27:23","2019-04-10 12:27:23"
"364","0","356","0.00","2019-04-10 12:27:35","2019-04-10 12:27:35"
"365","0","360","0.00","2019-04-10 12:31:42","2019-04-10 12:31:42"
"366","0","363","0.00","2019-04-11 14:41:48","2019-04-11 14:41:48"
"367","0","364","0.00","2019-04-11 14:42:20","2019-04-11 14:42:20"
"368","0","365","0.00","2019-04-11 14:46:42","2019-04-11 14:46:42"
"369","0","366","0.00","2019-04-11 14:47:28","2019-04-11 14:47:28"
"370","0","367","0.00","2019-04-11 15:29:26","2019-04-11 15:29:26"
"371","0","368","0.00","2019-04-11 15:29:55","2019-04-11 15:29:55"
"372","0","369","0.00","2019-04-11 17:31:02","2019-04-11 17:31:02"
"373","0","370","0.00","2019-04-11 17:32:18","2019-04-11 17:32:18"
"374","3","371","0.00","2019-04-12 00:06:10","2019-04-12 00:06:10"
"375","3","372","0.00","2019-04-12 00:15:25","2019-04-12 00:15:25"
"376","3","373","0.00","2019-04-12 00:33:07","2019-04-12 00:33:07"
"377","3","374","0.00","2019-04-12 00:40:15","2019-04-12 00:40:15"
"378","0","375","0.00","2019-04-12 03:27:20","2019-04-12 03:27:20"
"379","0","380","0.00","2019-04-19 03:54:20","2019-04-19 03:54:20"
"380","0","381","0.00","2019-04-19 03:59:41","2019-04-19 03:59:41"
"381","0","382","0.00","2019-04-19 07:10:23","2019-04-19 07:10:23"
"382","0","383","0.00","2019-04-19 11:22:55","2019-04-19 11:22:55"
"383","0","384","0.00","2019-04-19 19:49:45","2019-04-19 19:49:45"
"384","0","385","0.00","2019-04-24 14:40:32","2019-04-24 14:40:32"
"385","0","386","0.00","2019-04-25 10:58:38","2019-04-25 10:58:38"
"386","0","387","0.00","2019-04-25 13:34:19","2019-04-25 13:34:19"
"387","0","388","0.00","2019-04-25 23:34:15","2019-04-25 23:34:15"
"388","0","389","0.00","2019-04-26 02:05:42","2019-04-26 02:05:42"
"389","0","390","0.00","2019-04-26 02:10:30","2019-04-26 02:10:30"
"390","0","391","0.00","2019-04-26 02:20:28","2019-04-26 02:20:28"
"391","0","392","0.00","2019-04-26 02:23:48","2019-04-26 02:23:48"
"392","0","393","0.00","2019-04-26 02:23:49","2019-04-26 02:23:49"
"393","0","394","0.00","2019-04-26 02:31:23","2019-04-26 02:31:23"
"394","0","395","0.00","2019-04-26 02:31:24","2019-04-26 02:31:24"
"395","0","396","0.00","2019-04-26 04:51:51","2019-04-26 04:51:51"
"396","0","397","0.00","2019-04-26 04:51:52","2019-04-26 04:51:52"
"397","0","398","0.00","2019-04-26 05:28:45","2019-04-26 05:28:45"
"398","0","399","0.00","2019-04-26 05:38:44","2019-04-26 05:38:44"
"399","0","400","0.00","2019-04-26 05:41:31","2019-04-26 05:41:31"
"400","0","401","0.00","2019-04-26 11:24:23","2019-04-26 11:24:23"
"401","0","402","0.00","2019-04-26 11:24:55","2019-04-26 11:24:55"
"402","0","403","0.00","2019-04-26 13:13:36","2019-04-26 13:13:36"
"403","0","404","0.00","2019-04-26 13:18:13","2019-04-26 13:18:13"
"404","0","405","0.00","2019-04-26 13:20:51","2019-04-26 13:20:51"
"405","0","406","0.00","2019-04-26 13:31:31","2019-04-26 13:31:31"
"406","0","407","0.00","2019-04-26 13:34:55","2019-04-26 13:34:55"
"407","0","408","0.00","2019-04-26 13:42:10","2019-04-26 13:42:10"
"408","0","409","0.00","2019-04-26 13:44:32","2019-04-26 13:44:32"
"409","0","410","0.00","2019-04-26 13:46:11","2019-04-26 13:46:11"
"410","0","411","0.00","2019-04-26 15:05:08","2019-04-26 15:05:08"
"411","3","412","0.00","2019-04-26 15:19:39","2019-04-26 15:19:39"
"412","0","413","0.00","2019-04-26 15:23:49","2019-04-26 15:23:49"
"413","0","414","0.00","2019-04-26 16:08:16","2019-04-26 16:08:16"
"414","0","415","0.00","2019-04-26 17:05:23","2019-04-26 17:05:23"
"415","0","416","0.00","2019-04-26 17:08:11","2019-04-26 17:08:11"
"416","3","417","0.00","2019-04-26 17:32:46","2019-04-26 17:32:46"
"417","3","418","0.00","2019-05-02 13:58:11","2019-05-02 13:58:11"
"418","0","419","0.00","2019-05-03 17:45:56","2019-05-03 17:45:56"
"419","3","420","0.02","2019-05-08 13:58:54","2019-05-08 13:58:54"
"420","3","421","0.00","2019-05-08 14:14:52","2019-05-08 14:14:52"
"421","3","422","0.00","2019-05-09 15:04:51","2019-05-09 15:04:51"
"422","3","423","0.00","2019-05-09 15:06:37","2019-05-09 15:06:37"
"423","0","424","0.00","2019-05-10 17:47:21","2019-05-10 17:47:21"
"424","0","425","0.00","2019-05-18 03:28:13","2019-05-18 03:28:13"
"425","0","426","0.00","2019-05-18 03:29:30","2019-05-18 03:29:30"
"426","3","427","0.74","2019-05-21 06:43:24","2019-05-21 06:43:24"
"427","3","428","0.74","2019-05-21 06:43:32","2019-05-21 06:43:32"
"428","3","429","0.60","2019-05-21 06:47:13","2019-05-21 06:47:13"
"429","3","432","0.48","2019-05-21 06:48:28","2019-05-21 06:48:28"
"430","3","433","0.48","2019-05-21 06:48:47","2019-05-21 06:48:47"
"431","0","434","0.00","2019-05-24 21:03:23","2019-05-24 21:03:23"
"432","0","435","0.00","2019-05-31 16:14:04","2019-05-31 16:14:04"
"433","0","436","0.00","2019-05-31 16:14:11","2019-05-31 16:14:11"
"434","0","437","0.00","2019-05-31 17:36:41","2019-05-31 17:36:41"
"435","0","438","1.58","2019-06-26 14:57:29","2019-06-26 14:57:29"
